ilan_ilce,ilan_fiyat,net_metrekare,oda_sayısı,bulunduğu_kat,ısıtma_tipi,krediye_uygunluk,banyo_sayısı,tipi,brüt_metrekare,binanın_yaşı,binanın_kat_sayısı,site_içerisinde
10,3635925,74,2,2,0,0,1,0,75,3,1,1
10,7799976,130,5,2,0,0,1,0,162,5,2,1
10,3442009,70,2,2,0,0,1,0,71,3,1,1
10,3370950,90,1,6,0,1,0,1,110,3,4,1
10,2012976,28,1,19,4,1,0,1,56,5,1,1
10,1911840,60,5,19,4,0,0,1,70,5,0,1
10,8000000,199,0,2,0,0,6,0,200,5,4,1
10,1775280,60,0,11,4,1,0,1,65,5,3,1
10,2427200,70,0,0,0,0,0,1,80,7,3,1
10,9599070,110,1,9,0,0,0,1,130,5,3,1
10,14592179,300,0,2,0,0,0,0,301,5,2,1
10,3587520,65,1,18,0,0,0,1,80,4,8,1
10,2181555,44,0,2,4,0,6,0,45,5,1,1
10,3816720,120,3,18,0,1,0,1,135,5,3,1
10,2048400,70,0,11,0,0,0,1,75,5,4,1
10,5109825,60,1,12,0,0,0,1,75,5,4,1
10,2702040,100,1,9,0,0,0,1,110,5,3,1
10,2984350,68,1,9,0,0,0,1,85,6,2,1
10,53444280,450,11,2,0,0,5,0,555,5,3,1
10,6991125,90,7,2,0,1,1,0,103,5,1,1
10,7803800,90,3,18,0,0,0,1,100,5,5,1
10,10818150,174,0,2,0,0,6,0,175,5,4,1
10,14029650,130,3,6,0,0,1,1,150,5,5,1
10,1921590,80,1,2,0,0,0,1,90,5,3,1
10,3335450,75,1,18,0,0,0,1,95,5,3,1
10,1952300,65,1,9,4,0,0,1,70,5,2,1
10,5409990,80,1,6,0,0,0,1,90,5,2,1
10,1838700,40,0,17,1,0,0,1,60,5,4,1
10,16364960,140,3,2,0,0,0,1,160,5,4,1
10,3217725,98,1,17,0,0,0,1,105,8,4,1
10,37331250,549,0,2,1,1,6,0,550,5,4,1
10,4282662,50,6,11,2,1,1,1,58,5,3,1
10,2914860,50,1,11,3,0,0,1,65,4,7,0
10,3214275,60,1,2,0,0,0,0,75,5,4,1
10,10661040,100,2,18,0,0,1,1,130,8,5,1
10,8114985,125,3,11,0,0,1,1,135,5,4,1
10,10228100,80,1,6,0,0,0,1,100,5,4,1
10,11607310,95,1,11,3,0,1,1,110,1,3,1
10,2575254,29,0,18,0,0,0,1,33,5,4,1
10,8584180,80,1,17,0,0,0,1,110,5,3,1
10,1174305,50,0,9,0,0,0,1,55,3,3,1
37,4234590,85,1,9,0,0,0,1,90,5,4,1
37,4940355,70,0,2,0,0,0,1,105,5,3,1
37,2578700,80,1,2,0,0,0,1,100,8,4,1
37,6937835,90,3,11,0,0,0,1,115,5,3,1
37,1452000,50,0,18,0,0,0,1,55,8,4,1
37,10207586,180,5,11,0,0,0,1,214,5,7,1
37,3708373,55,1,18,0,0,0,1,61,5,4,1
37,1934025,65,0,18,0,0,0,1,75,8,4,1
37,9129840,70,0,17,0,0,0,1,80,5,3,1
37,6636190,100,1,9,0,0,0,1,110,5,5,1
37,2223065,60,0,18,3,0,0,1,65,8,3,1
37,1881055,50,0,18,0,0,0,1,55,6,3,1
37,14782832,104,1,7,3,1,1,4,148,4,12,1
37,2223065,55,1,0,0,0,0,1,65,7,4,1
37,3641670,85,3,18,0,0,0,1,129,5,4,1
37,2907085,80,1,2,0,0,1,1,85,8,3,1
37,3933280,55,0,6,0,0,0,1,65,5,4,1
37,2223065,60,0,18,0,0,0,1,65,6,5,1
37,4617135,125,3,9,0,0,0,1,135,2,6,0
37,18716172,123,1,2,3,1,1,1,164,0,6,0
37,4559148,100,1,6,0,0,1,1,116,8,6,1
37,3501400,90,1,9,3,0,0,1,100,7,4,1
37,6226110,85,0,11,3,0,0,4,110,8,12,0
37,2830050,35,0,4,3,0,0,4,50,8,12,0
37,1980000,65,0,0,0,0,0,1,75,5,5,1
37,1805090,60,0,6,0,0,0,1,70,8,6,0
37,5775335,75,0,15,3,0,0,1,95,8,8,0
37,2223065,55,1,0,0,0,0,1,65,7,4,1
37,143935000,450,7,10,3,0,3,4,550,2,13,0
37,1934025,65,1,12,0,1,0,1,75,8,5,1
37,1980000,65,0,0,0,0,0,1,75,5,5,1
37,1805090,60,0,6,0,0,0,1,70,8,6,0
37,5775335,75,0,15,3,0,0,1,95,8,8,0
37,2223065,55,1,0,0,0,0,1,65,7,4,1
37,143935000,450,7,10,3,0,3,4,550,2,13,0
37,1934025,65,1,12,0,1,0,1,75,8,5,1
37,9988400,78,0,6,0,0,0,4,100,2,5,1
37,5660100,95,3,12,0,0,0,1,100,5,5,1
37,3152417,57,1,2,0,0,0,1,67,5,3,1
37,2626050,70,1,6,0,0,0,1,75,8,4,1
37,3591105,100,1,9,0,1,0,1,105,2,6,0
37,1805090,60,0,6,0,0,0,1,70,8,6,0
37,8924160,100,1,18,0,0,0,1,120,8,2,1
37,9488980,75,0,4,3,0,0,1,95,2,12,0
37,1934025,65,0,18,0,0,0,1,75,8,4,1
37,2314860,70,1,17,0,0,0,1,82,5,3,1
37,2117250,65,0,18,0,1,0,1,75,5,3,1
37,4255510,50,1,18,0,0,0,1,70,5,4,1
37,4223030,60,1,6,0,0,0,1,70,5,5,1
37,4104120,110,1,6,0,0,0,1,120,3,4,0
37,3696000,120,3,6,0,1,0,1,140,5,7,1
37,37058800,99,0,2,1,0,6,0,100,5,2,1
37,3537270,80,1,9,0,0,0,1,90,8,4,1
37,3039650,40,0,13,0,0,0,1,50,5,9,1
37,2052060,50,0,18,0,0,0,1,60,8,5,1
37,19400910,155,3,2,3,0,1,1,170,5,4,1
37,5660100,85,0,2,3,0,0,4,100,8,12,0
37,8490140,57,0,4,3,0,0,1,85,8,10,0
37,8808034,116,1,15,3,0,1,4,146,8,12,1
37,13584224,110,5,2,0,0,0,1,136,5,6,1
37,2110950,85,1,9,0,1,0,1,90,5,4,1
37,1320000,45,0,18,4,0,0,1,50,7,5,1
37,8747705,135,3,11,0,0,0,1,145,5,4,1
37,5429610,70,1,16,0,1,0,1,90,5,8,1
37,4446130,120,3,6,0,0,0,1,130,5,4,1
37,8747705,135,3,6,0,0,0,1,145,5,3,1
37,6032900,90,1,6,0,0,0,1,100,5,3,1
37,8924160,100,3,18,0,0,0,1,120,8,1,1
37,214038400,1360,12,2,3,1,5,0,1600,2,6,1
37,2904000,90,1,0,0,1,0,1,110,5,5,1
37,3610180,130,3,20,0,0,1,1,140,8,3,1
37,2578700,90,1,6,4,1,0,1,100,2,9,1
37,32712500,115,3,11,0,0,0,1,125,5,3,1
37,3223375,95,0,5,3,0,0,4,125,7,13,0
37,1676155,60,0,0,0,0,0,1,65,2,2,1
37,2223065,60,0,18,0,0,0,1,65,8,4,1
37,3420100,85,1,17,0,0,1,1,100,3,6,1
37,14835990,105,1,16,3,0,1,1,130,6,9,1
37,3081232,85,1,9,0,0,0,1,88,8,4,1
37,32712500,110,1,14,0,0,0,1,125,5,6,1
37,15977220,125,1,12,0,0,1,1,140,8,5,1
37,17928750,180,5,11,0,0,1,1,210,8,3,1
37,2974650,65,1,0,4,1,0,1,75,2,5,1
37,11986080,100,1,6,0,0,0,1,120,4,3,1
37,8747705,123,3,12,0,1,0,1,145,5,6,1
37,3105300,95,1,2,0,0,0,1,110,5,4,1
37,2376000,85,1,2,0,0,0,1,90,5,4,1
37,8537500,90,1,2,0,0,0,1,100,0,2,1
14,1856360,100,1,18,0,0,0,1,110,0,4,1
14,1389300,90,1,17,0,0,0,1,100,0,4,1
14,2157440,155,3,18,0,0,0,1,160,4,4,1
14,1448900,90,1,18,0,0,0,1,100,8,4,1
14,1847160,130,3,18,0,0,0,1,140,6,4,1
14,2927800,185,7,4,0,0,3,1,200,7,10,1
14,1519650,100,1,2,0,0,0,1,110,8,4,1
14,1779435,100,1,2,0,0,0,1,105,8,4,1
14,1809985,105,1,6,0,0,0,1,115,4,4,1
14,1756680,110,1,18,0,0,0,1,120,1,5,1
14,1144800,65,1,9,0,0,0,1,80,7,3,1
14,1764180,100,1,9,0,0,0,1,110,7,4,1
14,1574100,100,1,2,0,0,0,1,110,4,4,1
14,1762860,70,1,17,0,1,0,1,110,8,3,1
14,1574100,100,1,6,0,0,0,1,110,6,4,1
14,1564815,100,1,11,0,0,0,1,105,7,4,1
14,2668920,100,1,9,0,0,0,1,115,7,6,1
14,2088720,80,0,5,0,0,0,1,90,8,12,1
14,2416080,110,1,18,0,0,0,1,120,0,5,1
14,1451840,70,0,17,0,0,0,1,80,7,3,1
14,2160840,100,1,6,0,0,1,1,110,7,2,1
14,1764180,100,1,6,0,0,1,1,110,7,4,1
14,1431000,85,1,17,0,0,0,1,100,7,3,1
14,1483240,100,1,6,0,0,1,1,110,7,3,1
14,2344950,120,1,4,0,0,1,1,135,7,10,1
14,1302750,65,1,18,3,0,1,1,75,2,5,0
14,1463900,90,1,17,0,0,0,1,100,0,4,1
14,1287900,85,1,17,0,0,0,1,90,8,3,1
14,2170980,175,2,20,0,0,1,1,180,2,4,1
14,2160840,100,1,6,0,0,0,1,110,7,2,1
14,2160840,100,1,6,0,0,0,1,110,7,2,1
14,2871090,110,1,18,0,0,0,1,115,8,3,1
14,1519650,98,1,17,0,0,0,1,110,7,4,1
14,1610290,95,1,17,0,0,0,1,110,7,4,1
14,1502550,90,0,2,0,0,0,1,105,8,9,0
14,1727625,80,1,17,0,0,5,1,85,7,3,1
14,1564815,95,1,18,0,0,0,1,105,8,5,1
14,1893540,90,1,11,0,0,1,1,110,8,5,1
14,1888680,110,1,6,0,0,0,1,120,0,4,1
14,1959960,110,1,2,0,0,0,1,120,7,4,1
14,1724060,90,1,12,0,0,0,1,95,0,9,1
14,1242360,80,1,17,0,0,0,1,90,0,3,1
14,1574100,100,1,6,0,0,0,1,110,7,4,1
14,2025120,105,1,18,0,0,0,1,120,0,4,1
14,1883040,95,1,17,0,0,0,1,120,6,4,1
14,2605500,130,3,18,0,0,0,1,150,0,4,1
14,1518440,100,1,17,0,0,0,1,110,0,4,1
14,1888680,110,1,12,0,0,0,1,120,0,10,1
14,1650150,85,1,18,0,0,0,1,95,2,3,1
14,1737000,90,1,11,0,0,1,1,100,8,5,1
14,1610290,95,1,9,0,0,0,1,110,6,5,1
14,2845500,130,3,18,0,0,1,1,140,0,5,1
14,1463900,95,1,11,0,0,0,1,100,4,4,1
14,1518440,100,1,2,0,0,0,1,110,7,5,1
14,1243350,85,1,17,0,0,0,1,90,8,4,1
14,1537095,85,1,2,0,0,0,1,105,8,4,1
14,2241070,120,3,11,0,0,0,1,130,0,5,1
14,2062620,100,1,17,0,0,0,1,105,0,3,1
14,3133080,120,3,11,0,0,0,1,135,0,4,1
14,1518440,95,1,9,0,0,1,1,110,8,4,1
14,1287900,80,1,18,0,0,0,1,90,7,5,1
14,2288320,62,0,11,3,0,0,4,80,7,11,0
14,3346668,62,0,6,0,0,0,4,117,1,12,0
14,3370410,105,1,5,0,0,0,4,135,8,12,0
14,2784960,100,1,6,0,0,0,1,120,0,5,1
14,2084400,100,1,12,0,0,0,1,120,0,5,1
14,1518440,90,1,6,0,0,0,1,110,2,3,1
14,1888680,100,1,6,0,0,0,1,120,0,10,1
14,1896290,105,1,18,0,0,0,1,110,6,3,1
14,2784960,110,1,12,0,0,0,1,120,7,5,1
14,1144800,70,0,15,0,0,0,1,80,7,9,1
14,2758240,140,3,11,0,0,0,1,160,6,3,1
14,1764180,100,1,6,0,0,0,1,110,6,3,1
14,1888680,110,1,9,0,0,1,1,120,0,3,1
14,1731290,105,3,17,0,0,0,1,110,7,3,1
14,2164440,115,1,6,0,0,0,1,120,0,4,1
14,1924560,115,1,18,0,0,0,1,120,0,4,1
14,2357280,115,0,17,0,0,0,1,120,0,3,1
14,2170980,170,2,20,0,0,1,1,180,7,4,1
14,2668920,100,1,13,5,0,0,1,115,6,10,0
14,2784960,110,1,7,0,1,0,1,120,8,12,0
14,2086420,130,3,3,0,0,0,1,140,8,9,0
14,2546532,75,1,14,3,0,0,4,102,8,11,1
14,1762860,100,1,9,0,0,0,1,110,8,4,1
14,1317510,85,1,17,0,0,1,1,90,7,4,1
14,1731290,95,1,9,0,0,0,1,110,0,5,1
14,1866180,80,0,12,0,0,0,1,95,7,12,0
14,3365160,130,3,4,0,0,1,1,145,2,12,1
14,1733040,100,3,9,0,0,0,1,120,0,5,1
14,1968120,105,1,18,0,0,0,1,120,7,4,1
16,1608320,65,1,6,0,0,0,1,70,5,3,1
16,9020880,210,9,6,0,0,3,1,240,2,3,1
16,2031280,75,1,17,0,0,0,1,80,5,3,1
16,5758560,150,5,18,0,0,1,1,160,7,4,0
16,2911845,75,1,0,0,0,0,1,85,5,3,1
16,2156560,75,1,11,0,0,0,1,80,5,3,1
16,3714600,110,1,18,2,1,0,1,120,5,3,1
16,4018375,110,3,2,0,0,0,1,125,3,3,1
16,3059235,80,1,6,0,0,1,1,85,0,4,0
16,2218860,80,1,2,0,0,0,1,90,5,3,1
16,2189775,70,1,11,0,0,0,1,75,5,4,1
16,2218860,80,1,11,0,0,0,1,90,5,3,1
16,1725780,65,0,18,0,0,0,1,70,5,3,1
16,2407285,80,1,18,0,0,0,1,85,5,3,1
16,3681695,140,3,6,0,0,0,1,145,8,1,1
16,8331720,117,1,2,0,1,0,0,120,5,4,1
16,1626240,55,0,18,0,0,0,1,60,5,3,1
16,39600000,700,0,2,0,0,1,0,720,5,8,1
16,9253600,159,0,2,0,0,6,0,160,5,2,1
16,3083130,80,1,17,4,0,0,1,90,5,3,1
16,1355970,45,0,9,0,0,0,1,55,5,3,1
16,2252480,65,1,2,4,0,0,1,80,5,3,1
16,2862270,80,1,12,0,0,0,1,90,5,4,1
16,4498875,110,3,6,0,0,0,1,125,2,2,1
16,2067840,80,1,2,0,0,0,1,90,5,2,1
16,16097000,150,6,2,4,0,0,2,200,5,2,1
16,31243950,400,1,2,0,1,0,0,450,5,3,1
16,2159460,50,0,2,0,0,0,1,60,5,2,1
16,3795610,125,3,17,0,0,0,1,130,8,3,1
16,5631200,180,5,9,0,0,1,1,200,3,2,0
16,1904325,65,1,18,0,1,0,1,75,5,3,1
16,2290720,75,1,17,4,0,0,1,80,5,4,1
16,1805265,50,0,9,1,0,0,1,55,5,3,1
16,1523460,55,0,18,4,0,0,1,60,5,3,1
16,6298425,150,11,11,2,0,5,1,175,5,6,1
16,2012075,58,1,6,0,0,0,1,65,5,2,1
16,3083130,85,1,9,0,0,0,1,90,5,4,1
16,3023136,80,1,2,0,0,0,1,96,5,4,1
16,2732495,70,1,6,0,0,0,1,85,5,4,1
16,22019140,219,0,2,0,1,6,0,220,5,3,1
16,2365380,75,1,6,0,0,1,1,85,5,2,1
16,1702525,50,0,18,0,0,0,1,55,5,4,1
16,1808820,55,0,0,0,0,0,1,65,5,4,1
16,2499606,70,1,12,0,0,0,1,82,5,4,1
16,2476400,60,0,9,0,0,1,1,80,5,4,1
16,2504520,75,1,6,0,0,0,1,90,5,3,1
16,1808820,60,1,9,0,0,0,1,65,5,2,1
16,2803700,95,3,18,0,0,0,1,100,5,4,1
16,2954070,70,1,18,0,0,0,1,90,1,3,1
16,2365380,75,1,6,0,0,1,1,85,5,2,1
16,1702525,50,0,18,0,0,0,1,55,5,4,1
16,17350500,250,0,2,0,0,4,2,300,5,4,1
16,1808820,60,1,6,0,0,0,1,65,5,2,1
16,2631175,65,0,18,0,0,0,1,85,5,3,1
16,1857300,55,0,0,0,0,0,1,60,5,4,1
16,1808820,55,0,0,0,0,0,1,65,5,4,1
16,4205550,130,4,9,0,0,1,1,150,0,4,1
16,6656580,240,10,17,0,0,3,1,270,5,3,1
16,3451560,120,3,17,0,0,1,1,140,5,3,1
16,2627730,85,1,9,0,0,0,1,90,5,3,1
16,1838080,75,1,0,0,0,0,1,80,5,4,1
16,3795610,120,3,6,0,0,0,1,130,5,3,1
16,3451560,120,3,17,0,0,1,1,140,5,3,1
16,6656580,240,10,17,0,0,1,1,270,5,3,1
16,2643660,90,1,11,0,0,0,1,95,5,3,1
16,2569275,70,1,11,0,0,0,1,75,5,4,1
16,2958480,115,3,11,0,0,0,1,120,5,3,1
16,2335760,75,1,6,0,0,0,1,80,5,3,1
16,3795610,120,3,6,0,0,0,1,130,5,1,1
16,2643660,90,1,11,0,0,0,1,95,5,4,1
16,35030450,270,6,2,0,0,1,2,350,5,1,0
16,2265680,75,1,2,0,0,0,1,80,5,4,1
16,2591352,62,1,9,0,0,0,1,72,0,3,1
16,2290720,75,1,17,4,0,0,1,80,5,2,1
16,2863400,90,1,6,0,0,0,1,100,5,2,1
16,14458750,249,0,2,2,0,6,0,250,5,4,1
16,11276100,120,3,0,0,0,0,1,300,5,5,1
16,2118350,55,0,17,0,0,0,1,65,5,2,1
16,3778920,100,3,9,0,0,0,1,120,5,3,1
16,2770150,70,1,2,0,0,0,1,85,5,3,1
16,1893580,64,0,2,0,0,0,1,65,5,2,1
16,2335760,75,1,17,0,0,0,1,80,5,4,1
16,1897805,60,0,2,0,0,0,1,65,5,3,1
16,5051450,140,3,13,0,0,0,1,155,5,5,1
16,2439360,80,1,17,0,0,0,1,90,5,4,1
16,1493440,60,0,2,0,0,0,1,65,2,2,1
18,2485295,78,3,9,0,0,0,1,95,5,4,1
18,2611700,90,1,6,0,0,0,1,100,5,3,1
18,1851555,80,1,1,0,0,0,1,85,0,3,1
18,1851555,70,1,1,0,0,0,1,85,7,3,1
18,2559466,90,1,11,0,0,0,1,98,5,4,1
18,2069385,85,1,6,0,0,0,1,95,0,4,1
18,2499800,95,1,11,0,0,0,1,100,5,4,1
18,2092880,60,1,18,0,0,0,1,80,0,4,1
18,2611700,90,1,18,0,0,0,1,100,5,4,1
18,5749540,200,6,12,0,1,1,1,230,5,4,1
18,3270125,117,3,6,0,0,0,1,125,5,3,1
18,2354490,80,1,17,0,0,0,1,90,5,3,1
18,1934295,90,1,6,4,1,0,1,95,5,3,1
18,3134040,110,1,6,0,0,0,1,120,0,4,1
18,5092815,155,5,12,5,0,1,1,195,0,4,1
18,1962075,60,1,17,0,0,0,1,75,8,3,1
18,3793345,140,1,20,0,0,1,1,145,8,4,1
18,3008515,110,3,11,0,0,0,1,115,5,4,1
18,2485295,80,1,2,0,0,0,1,95,5,4,1
18,2036100,90,1,6,0,1,0,1,100,5,4,1
18,2443320,115,3,6,0,0,0,1,120,5,4,1
18,1119855,50,0,18,0,0,0,1,55,1,4,1
18,1960470,85,1,2,0,0,0,1,90,5,3,1
18,1832490,85,1,12,0,1,0,1,90,5,4,1
18,3008515,100,1,11,0,0,0,1,115,5,3,1
18,2239710,100,3,17,0,0,0,1,110,5,3,1
18,2624790,90,1,2,0,0,0,1,105,8,5,1
18,2249820,58,1,6,0,0,0,1,90,2,3,1
18,2485295,80,1,11,0,0,0,1,95,5,3,1
18,1633725,65,1,17,0,0,0,1,75,0,4,1
18,4338400,90,1,2,3,0,0,1,110,0,6,1
18,2611700,92,3,6,0,0,1,1,100,0,4,1
18,2069385,90,1,9,0,0,0,1,95,5,4,1
18,1824854,64,1,6,3,0,0,1,73,0,3,1
18,1628880,70,1,18,0,0,0,1,80,2,3,1
18,2161186,80,1,11,0,1,0,1,107,5,5,1
18,1832490,82,1,9,0,0,0,1,90,5,3,1
18,2428881,80,1,2,0,0,0,1,93,5,4,1
18,1716830,70,1,13,0,0,1,1,85,0,5,1
18,2354490,80,1,2,0,0,0,1,90,0,4,1
18,1749860,60,1,12,0,0,0,1,70,7,8,0
18,1699074,68,1,18,0,0,0,1,78,8,3,1
18,2019800,80,3,12,3,0,1,1,100,0,5,0
18,1962075,70,1,17,0,0,0,1,75,4,3,1
18,2221780,100,1,18,0,0,0,1,110,8,2,1
18,1527075,70,1,17,0,0,0,1,75,5,3,1
18,3749700,130,5,11,0,0,1,1,150,0,3,1
18,1527075,70,1,18,0,0,0,1,75,2,2,1
18,2611700,90,1,2,0,0,0,1,100,0,4,1
18,3374730,125,3,2,0,1,1,1,135,5,5,1
18,2485295,85,1,2,0,0,0,1,95,0,3,1
18,1832490,85,1,9,0,1,0,1,90,5,2,1
18,3270850,85,1,18,0,0,0,1,95,5,7,1
18,2616100,90,1,9,0,0,0,1,100,5,3,1
18,2611700,90,3,18,0,0,1,1,100,0,4,1
18,2239710,100,1,2,0,0,0,1,110,8,3,1
18,2350530,80,1,2,0,0,0,1,90,0,3,1
18,1960470,80,1,9,0,0,0,1,90,5,3,1
18,2748445,85,3,2,0,0,0,1,95,0,3,1
18,2124830,80,1,6,0,0,0,1,85,5,3,1
18,2354490,80,1,12,0,0,0,1,90,5,4,1
18,2749780,100,1,6,0,0,0,1,110,5,3,1
18,2499800,90,1,9,0,0,0,1,100,5,3,1
18,5493810,190,8,12,5,0,1,1,210,5,4,1
18,3664980,150,3,11,0,1,0,1,180,5,4,1
18,6499480,240,8,11,0,0,1,1,260,5,4,1
18,3182410,99,1,16,3,0,0,4,110,8,8,0
18,4749620,153,6,20,0,0,2,1,190,8,4,1
18,2374810,85,1,12,0,0,0,1,95,5,4,1
18,2354490,85,1,9,0,0,0,1,90,0,2,1
18,4338400,105,3,18,0,0,0,1,110,5,3,0
18,2616100,90,1,11,0,0,0,1,100,5,4,1
18,1716830,64,1,9,3,0,0,1,85,0,5,0
18,1716830,64,1,6,3,0,0,1,85,0,5,0
18,3124750,120,3,12,0,1,0,1,125,5,4,1
18,2499800,90,3,6,0,0,0,1,100,7,4,1
18,2124830,75,1,2,0,0,1,1,85,2,3,1
18,2221780,100,3,6,0,1,0,1,110,5,3,1
18,3615150,90,1,2,0,0,0,1,105,5,7,1
18,2178300,78,1,9,0,0,0,1,100,0,4,1
18,1934295,90,1,18,0,0,0,1,95,7,3,1
21,2532915,80,1,17,0,0,0,1,85,8,4,1
21,2497200,70,1,1,0,0,0,1,75,2,5,1
21,2155860,65,0,6,0,1,0,1,70,5,4,1
21,2768175,60,1,18,0,0,0,1,75,8,4,1
21,3105600,70,1,2,0,1,0,1,80,5,4,1
21,3493800,85,1,9,0,0,0,1,90,8,4,1
21,5518620,175,6,9,0,0,1,1,180,7,2,1
21,2299425,65,1,18,0,0,0,1,75,2,2,1
21,4232660,80,1,2,0,0,0,1,85,8,4,1
21,3679080,110,3,9,0,0,1,1,120,0,4,1
21,2250120,80,1,18,0,0,1,1,85,8,4,1
21,2250120,75,1,18,0,0,0,1,85,8,5,1
21,2035575,70,1,0,0,0,0,1,75,8,4,1
21,3499430,100,1,9,0,1,0,1,110,5,4,1
21,2845755,45,0,6,3,0,0,4,55,8,9,1
21,2845755,40,0,6,3,0,0,1,55,8,11,1
21,7418850,60,0,6,3,0,0,1,75,8,10,1
21,2606015,80,1,17,0,0,0,1,85,8,4,1
21,3460095,80,1,9,0,1,0,1,85,5,5,1
21,2729360,75,1,6,0,0,0,1,80,0,5,1
21,1379655,40,0,2,4,1,0,1,45,5,4,1
21,3687900,90,1,6,0,1,0,1,95,5,4,1
21,4114920,96,1,18,0,0,0,1,106,8,4,1
21,12859340,95,1,14,3,0,1,1,130,4,10,0
21,16368530,150,5,9,3,0,1,1,218,6,9,0
21,7418850,65,0,14,3,0,0,1,75,4,7,0
21,12364750,95,1,6,3,0,1,1,125,6,7,0
21,3259683,40,0,1,3,0,0,1,63,4,9,0
21,6924260,60,0,9,3,0,0,1,70,8,10,1
21,3378825,40,0,6,3,0,0,1,45,8,10,1
21,5781545,60,0,12,3,0,0,1,77,8,10,1
21,4505100,45,0,12,3,0,0,1,60,6,9,0
21,7418850,65,0,11,3,0,0,1,75,4,7,0
21,3378825,30,0,16,3,0,0,1,45,6,9,0
21,11375570,105,3,6,0,0,0,1,115,5,8,1
21,4656690,85,1,6,0,0,0,1,90,2,4,1
21,4685310,70,1,4,3,0,0,1,90,7,10,0
21,4114920,96,1,18,0,0,0,1,106,8,4,1
21,7883925,95,1,6,0,0,0,1,105,8,4,1
21,2768175,65,1,6,0,0,0,1,75,8,3,1
21,4059990,100,3,6,0,0,0,1,110,8,1,1
21,8795970,140,5,20,0,0,2,1,170,7,3,1
21,6998860,200,2,13,0,0,1,1,220,8,6,1
21,5726490,100,1,9,0,0,1,1,110,8,3,1
21,6618698,170,4,9,0,0,1,1,194,2,2,1
21,6985035,115,3,14,3,0,1,1,135,4,10,0
21,6106050,140,3,11,3,0,1,1,150,7,3,1
21,4505100,50,0,6,3,0,0,1,60,8,10,1
21,3617082,85,1,6,0,1,0,1,98,2,3,1
21,3995520,110,6,9,0,0,1,1,120,8,3,1
21,1899870,65,1,9,0,0,0,1,70,6,7,1
21,6726330,110,5,12,0,0,1,1,130,8,4,1
21,8795970,150,3,11,0,0,1,1,170,2,5,1
21,3000978,38,0,13,3,0,0,1,58,0,10,0
21,5432805,90,1,11,0,0,1,1,105,2,4,1
21,5174100,90,1,6,0,0,0,1,100,2,6,1
21,2771820,70,1,21,0,0,0,1,90,8,3,1
21,8329440,150,1,11,0,0,1,1,160,8,3,1
21,3383835,60,0,1,0,0,0,1,65,8,3,1
21,3027960,50,0,17,3,0,0,4,78,7,11,0
21,2911500,70,0,2,0,0,0,1,75,8,3,1
21,17805240,135,3,14,3,0,1,1,180,4,10,0
21,9397210,85,3,6,0,0,0,1,95,2,3,1
21,3321810,85,1,17,0,1,0,1,90,2,6,1
21,5477560,90,1,6,3,0,0,4,110,8,4,1
21,3236740,50,0,6,3,0,0,1,65,8,9,1
21,6106050,140,3,11,3,0,1,1,150,7,3,1
21,3725352,45,0,6,3,0,1,4,72,8,3,0
21,3525785,105,3,17,0,0,0,1,115,2,5,1
21,5088375,120,3,12,0,0,0,1,125,0,4,1
21,2717400,60,0,0,0,0,0,1,70,8,2,1
21,1847880,50,0,2,3,0,0,1,60,8,10,1
21,2523300,60,1,18,0,0,0,1,65,0,4,1
21,16368530,150,5,9,3,0,1,1,218,6,9,0
21,1746900,40,0,9,0,0,0,1,45,0,4,1
22,931515,60,0,17,0,0,0,1,65,8,3,1
22,6862463,135,3,13,0,0,1,1,163,3,7,0
22,2388150,55,0,4,3,0,0,1,90,4,9,0
22,3701585,60,0,11,0,0,0,1,71,2,10,0
22,5839120,95,1,11,0,0,1,1,112,8,3,0
22,1439075,45,0,9,0,0,0,1,55,5,2,1
22,1335040,70,1,17,0,0,0,1,80,2,3,1
22,2292960,150,6,11,0,1,1,1,160,5,6,1
22,1719720,110,3,12,0,1,0,1,120,5,6,1
22,1719720,110,3,12,0,1,4,1,120,5,6,1
22,2848005,90,1,18,0,0,0,1,95,6,2,1
22,2906050,90,1,9,0,0,0,1,95,5,2,1
22,1001280,50,0,9,0,1,0,1,60,5,3,1
22,2753100,85,1,9,0,0,0,1,90,2,4,1
22,3128100,50,0,11,0,0,0,1,60,5,11,0
22,2412470,80,1,6,0,0,0,1,85,0,2,1
22,2250480,70,1,17,0,0,0,1,80,2,2,1
22,2250480,75,1,2,0,0,0,1,80,0,2,1
22,501585,30,0,17,1,1,0,1,35,5,3,1
22,4014395,60,0,17,5,0,0,1,77,0,10,0
22,1146480,75,1,18,0,1,0,1,80,5,6,1
22,7194630,128,3,18,0,0,1,1,138,2,9,0
22,1628190,80,1,9,0,0,0,1,90,0,2,1
22,1361445,85,1,6,4,1,0,1,95,5,5,1
22,1289790,80,1,6,0,1,0,1,90,3,5,1
22,3823750,120,3,9,0,0,1,1,125,8,3,1
22,6777550,117,3,6,3,0,1,1,130,5,3,0
22,2918850,100,3,6,0,0,0,1,110,0,2,1
22,4643625,160,6,9,0,0,1,1,175,0,2,1
22,2255475,80,1,6,0,0,0,1,85,0,2,1
22,4185480,110,3,9,0,0,0,1,120,5,4,1
22,5231850,140,3,6,0,0,0,1,150,8,2,1
22,2412470,75,1,17,0,0,0,1,85,0,2,1
22,4776300,160,6,9,0,0,1,1,180,0,3,1
